	summarized	lineages	abundances	resid	coverage
SRR23882221.variants.tsv	[('Other', 0.9843998099984392), ('Omicron', 0.015600189999844295)]	B.1.1.529-like BA.2.3.18 BF.37 BA.5.1-like B.1.1.277-like BA.4-like BA.5.12 BQ.1.1.59	0.97324461 0.00705882 0.00537634 0.00496278 0.00310600 0.00308642 0.00205761 0.00110742	0.24212768276603747	24.000936360900244
SRR26133822.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.7522674201686785), ('XBB* (XBB.X)', 0.24749599698496366), ('Other', 0.0001219347395459745)]	EG.1.2 XBB.1.42 EG.6 FL.7 FL.3-like EG.1.4	0.75174212 0.24749600 0.00026699 0.00014942 0.00012193 0.00010890	6.765729467054484	79.66759188041334
SRR26127613.variants.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.40890835109754187), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.2924436068558071), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.15511740283284928), ('XBB* (XBB.X)', 0.11241586807708909), ('Other', 0.025386651848569926), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.004255272644120015), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0007837147623509391)]	XBB.1.16 JF.1 HV.1 HA.1 FY.5 EG.5 EG.5.1.4 XBB.1.16.12 XBB.1.5.26 FU.2.1 EG.5.1.1-like HN.1 FW.1 FL.1.5.1 FY.4.1.1 XBB.1.16.15 XBB.1.5.70 GJ.1 XBB.1 XBB.1.25 GK.1 EG.5.1-like FP.3 GJ.1.1 XBB.1.5.9 XBB.1-like XBB.1.16.10 CH.1.1.26 JF.2 GS.4-like XBB.3-like XBB.9 XBB.1.9.3 HR.1 XBB.1.5.57 JD.1 EG.5.2.3 GN.4 XBB.1.5.102 HZ.1 XBB.1.19.2 EG.10.1	0.16584800 0.15059928 0.14029603 0.11201299 0.08446650 0.06942480 0.05741810 0.05702376 0.03617357 0.02898550 0.02189770 0.01386750 0.01291418 0.01092300 0.00840360 0.00485672 0.00327249 0.00294485 0.00287176 0.00195695 0.00150298 0.00144767 0.00133037 0.00131043 0.00122073 0.00094429 0.00084937 0.00078371 0.00074571 0.00069491 0.00040208 0.00036153 0.00026352 0.00020615 0.00018523 0.00017375 0.00015045 0.00013875 0.00011872 0.00011203 0.00011099 0.00010021	5.453092101491402	73.63140821991105
SRR25926363.variants.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.3411965000992645), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.2535003388155437), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.21886464702762937), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.1816464095487993), ('XBB* (XBB.X)', 0.0008288036492284569), ('Other', 0.0001152490264241564)]	XBB.1.16.13 XBB.1.5.40 EG.5.1.4 HG.2 FU.4 EG.5.1.3 GJ.1.2 XBB.1.16 GK.2 XBB.1.16.11 JA.1 JF.1 EG.5.1.6 XBB.1.9.1 XBB.2.3.8 XBB.1.16.1 XBB.1.16.12 HN.1 GS.4 XBB.1.16.10 XBB.2.3.12 FL.6 XBB.1.16.19 FL.10 GS.1 HR.1 XBB.1.5.41 XBB.2.3.9 HQ.1 XBB.1.16.15 FL.2.3 EG.6 HF.1 FL.19.1 GK.1.1 XBB.1.12 XBB.1.44.1 FL.23 FE.1.2 FL.5 GJ.1.1 GY.1 XBB.1.16.5 FL.29 FU.5 EG.1.2 FD.1.1 HL.2 XCD FL.9 EG.9.1 FL.18.1.1 HP.1 FL.20 FL.23.1 XBB.1.27	0.14881060 0.14406071 0.13531162 0.12418000 0.08287160 0.08233937 0.05782806 0.04327046 0.03582403 0.02561708 0.02495764 0.02435460 0.01684672 0.01252497 0.00855269 0.00773347 0.00542706 0.00277938 0.00125557 0.00113938 0.00103281 0.00094985 0.00085252 0.00056754 0.00047237 0.00045345 0.00042518 0.00042220 0.00039100 0.00036932 0.00036200 0.00036052 0.00033167 0.00029760 0.00026739 0.00022492 0.00020373 0.00018391 0.00017734 0.00017603 0.00016330 0.00015014 0.00013707 0.00013187 0.00013153 0.00013015 0.00011932 0.00011930 0.00011525 0.00010986 0.00010957 0.00010928 0.00010532 0.00010527 0.00010483 0.00010351	8.677874783330395	97.38487777146106
SRR26089707.variants.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.5468192808970705), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.2985070191587517), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.09207491033612936), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.06229580678670515), ('XBB* (XBB.X)', 0.00030156777326633126)]	FU.1 JE.1 XBB.1.16.9 XBB.1.16 XBB.2.3 FT.3 EG.2 EG.5.1.4 XBB.1.16.5 FL.10 XBB.1.16.6 GJ.1.2 FU.2 FU.2.1 EG.2.5 XBB.1.5.61 FL.26 FL.13.1 XBB.1.5.42 GG.1 XBB.1.5.97 FL.2.2 XBB.1.12	0.28173146 0.20452193 0.13468000 0.08092323 0.08082002 0.05701038 0.03520302 0.03504670 0.01851850 0.01528380 0.01470590 0.01316507 0.01250080 0.00375940 0.00277008 0.00199203 0.00182315 0.00135364 0.00117646 0.00108813 0.00102880 0.00059453 0.00030157	8.706208122366341	97.92997358124603
SRR26127736.variants.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.7279282874918759), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.18376235103006167), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.08445290018551976), ('XBB* (XBB.X)', 0.0016010219621984722), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.0006723179942862384), ('Other', 0.0004756369442926163)]	JF.1 JD.1 FL.2 XBB.1.5.66 FW.1 XBB.2.3.8 GN.1 XBB.1.5.67 FL.8 XBB.1.38-like FU.4 XBB.1.3 HQ.1 FL.13.2 XBB.1.5.47-like XBB.1.12 XBB.1.7 FL.19.1 FL.2.3 JF.2 XBB.1.5.26 XBB.1.5.94 GN.4 XBB.1.36 FW.2 HT.1 FL.3.1 FL.13 GB.2 FL.23 XBB.2.3.6	0.72752570 0.16916900 0.08322815 0.01296176 0.00076190 0.00057175 0.00039334 0.00033322 0.00032531 0.00028337 0.00024143 0.00022711 0.00022007 0.00020799 0.00019227 0.00017400 0.00017039 0.00016714 0.00016523 0.00016116 0.00015247 0.00015192 0.00014388 0.00013690 0.00013072 0.00012544 0.00012500 0.00012407 0.00011125 0.00011001 0.00010056	11.151131922366567	82.81777748052035
SRR26030323.variants.tsv	[('Other', 0.444514781368421), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.3158948358696446), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.23728203853279012), ('XBB* (XBB.X)', 0.0008994141301414902)]	EG.5.1.1-like XBB.1.5.63 EG.5.1 XBB.1.9 XBB.1.5.2 XBB.1.5.66 FL.29 FL.30 HJ.1 FP.2 XBB.1.5.67 FL.10 FL.19.1 XBB.1.5.52 FL.2-like XBB.1.5.9 EG.6 XBB.1.23 XBB.1.5.55 XBB.1.5.92 HL.2 FL.2.3 XBW EG.5.1.4 XBB.1.5.64 GN.4 FL.4.5 XBB.1.5.53 XBB.1.9.7 FL.5 HP.1 XBB.1.5.44 XBB.1.5.50 FL.1.3 GK.1.2 FL.9 EG.9.1 FL.23.1 FL.10.1	0.44397200 0.23291300 0.16140822 0.15087301 0.00069144 0.00061701 0.00060132 0.00052854 0.00048980 0.00047408 0.00043348 0.00040610 0.00037023 0.00035162 0.00035133 0.00028086 0.00025679 0.00022925 0.00022245 0.00022233 0.00019608 0.00019318 0.00019146 0.00018428 0.00017603 0.00016264 0.00016082 0.00014990 0.00014852 0.00014751 0.00014641 0.00014623 0.00014384 0.00014233 0.00013498 0.00012580 0.00012035 0.00011480 0.00011302	8.628277721753976	75.95558974015985
SRR26148855.variants.tsv	[('Other', 0.4926681916211192), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.24910095911182983), ('XBB* (XBB.X)', 0.15718591906823826), ('Omicron', 0.10104479785277373)]	XBB.1-like(1) XBB.1-like XBB XBB.1.5.50 XBB.1.5.1 BQ.1.1.48 BA.2.10-like CH.1-like BQ.1.1.51 XBW BA.5.1.17 BJ.1	0.20896696 0.20527900 0.15718592 0.15074026 0.09836070 0.08923283 0.05768523 0.01451901 0.00778209 0.00621800 0.00319488 0.00083499	5.856118783059529	73.93906965856269
SRR26071782.variants.tsv	[('Other', 0.9799999999974546), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.020000000000990042)]	Misc(7) GK.1-like FL.1-like XBB.2.3.3-like GK.1.1 XBB.1-like(1) EG.5.1.1-like	0.74727960 0.11934400 0.05263160 0.03296700 0.02000000 0.01842107 0.00935673	0.4875438296233627	29.39169982944855
SRR26099353.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.41499165378099506), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.3014501555039234), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.276213546860591), ('XBB* (XBB.X)', 0.0015610221756588284), ('Other', 0.0006831478892770219), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0006453709936914348)]	EG.5.1 XBB.2.3.11 XBB.1.16.12 XBB.1.16 JA.1 XBB.2.3.12 GS.4 XBB.2.3.9 GS.1 XBB.2.3.8 GS.4.1 XBB.1.44.1 XBB.1.45.1 HQ.1 GE.1 EG.9 XCM XBB.1.5.44 XBB.1.22.2 FE.1.2 XBB.2.9 FU.4 B.15 XBB.1.5.103 XBB.1.16.7 HN.1 GE.1.3 FY.2.1 HU.2 HF.1.1 FL.19.1 B.5 B.53 FP.1 XBB.1.47.1 GE.1.2 XCD FP.2.1.1 FT.2	0.41452162 0.27038478 0.17818091 0.09760046 0.02687211 0.00162613 0.00054660 0.00046813 0.00044111 0.00039746 0.00026253 0.00023255 0.00022417 0.00021354 0.00020259 0.00019396 0.00019018 0.00018248 0.00017082 0.00016647 0.00016623 0.00015051 0.00014944 0.00014886 0.00014740 0.00014342 0.00014080 0.00013518 0.00013505 0.00013427 0.00013266 0.00012157 0.00011758 0.00011530 0.00011449 0.00010792 0.00010437 0.00010077 0.00010048	12.023670148503573	92.72982643881885
SRR25926378.variants.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.9979253531974482), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.001649362884103923), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.00025124581135134064)]	XBB.1.16.6 HR.1 HS.1 XBB.1.16.8 JE.1 HF.1 XBB.1.16.16 JF.2	0.99696496 0.00085255 0.00079681 0.00048338 0.00025125 0.00016786 0.00016654 0.00014261	3.478357323767817	24.816908002541552
SRR25926368.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.44818555458154685), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.16590487669449924), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.14466480566936915), ('XBB* (XBB.X)', 0.1345762292547097), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.10389889713821553), ('Other', 0.0014025775758374)]	EG.5.1 XBB.1.5.59 XBB.1.22 FL.15 XBB.1.16.1 XBB.2.3.12 XBB.1.9.1 XBB.1.16.6 XBB.2.3 FL.3.1 XBB.1.44.1 FL.1-like EG.6.1 FE.1 FY.4.1.1 XBB.1.25 FL.27 XBB.1.42.2 XBB.2.3.9 GN.1 HQ.1 FL.2.3 HH.1 FL.18 XBB.1.16.15 FY.1 FU.4 XBB.1.5.1 XBB.1.16.8 FL.29 HL.2 FL.23.1 EG.5.1.6 EG.5.1.1-like XBB.1.15.1 XBB.1.5.41 HA.2 FL.3.4 XBB.6.1 FL.20.1 XBV FL.23 EU.1 HN.1 XBB.1.5.43 EG.9.1	0.26149382 0.16421496 0.13045989 0.10199261 0.09290050 0.08907206 0.08021163 0.05087198 0.01406433 0.00103612 0.00102769 0.00102706 0.00081833 0.00071472 0.00047781 0.00047210 0.00046817 0.00045028 0.00042399 0.00040300 0.00038435 0.00037725 0.00033851 0.00032237 0.00032216 0.00030828 0.00028758 0.00028621 0.00028259 0.00025552 0.00025520 0.00024771 0.00024624 0.00022985 0.00022545 0.00019706 0.00019489 0.00018914 0.00018483 0.00018162 0.00014567 0.00013137 0.00011921 0.00011091 0.00010519 0.00010275	11.586305683915597	88.30886533123767
SRR26030425.variants.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.3363255771974789), ('XBB* (XBB.X)', 0.2742739666005806), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.27136928164138047), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.10905439084278047), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.004834474034907753), ('Other', 0.0003923479121446215)]	XBB.1.19 XBB.1.16.6 XBB.1.16.11 XBB.2.3.11 EG.5.1.6 EG.2 EG.5.1 XBB.1.42.1 XBB.1.9.1 XBB.2.3.7 FP.3 XBB.1.16.10 HS.1 XBB.1.5.10 XBB.2.3.12 GS.4 XBB.1.16.15 XBB.1.16.18 EG.5.1.2 XBB.2.3.8 JA.1 XBB.1.5.81 EG.2.5 XBB.1.5.57 HQ.1 FL.19.1 FL.27 XBB.1.44.1 EG.6.1 HN.1 FL.10.1 XBB.1.43.1 FL.2.3 XBB.1.16.5 FL.1.5.1 FL.30 JE.1 XBB.2.3.9 XBB.1.21 FL.23 XBB.1.16.8 XBB.1.27 GS.4.1 FG.2 XBB.1.34 GB.2 FL.3.1 GV.1 XBB.1.16.16 GJ.1.1 XBB.8.1 FL.26 FL.29 HJ.1 XBB.1.18.1 XBB.1.19.2 XCF.1 FT.2 XBB.1.33 GU.1 XBB.1.16.7 GY.8 FE.1.2 EG.5.1.5 XCD GW.2 XBB.1.37.1 XBB.1.16.14 HR.1 FL.5.1 FL.23.1 FL.9 EU.1.1.1 FL.4.4 FL.20 EG.5.1.1-like	0.23046072 0.17589127 0.15645293 0.10342838 0.08732470 0.08668599 0.08216918 0.03982000 0.00950348 0.00152091 0.00144879 0.00134397 0.00102132 0.00094491 0.00091156 0.00077324 0.00075019 0.00074627 0.00071454 0.00070759 0.00070012 0.00055218 0.00054820 0.00053479 0.00045992 0.00045221 0.00044944 0.00044512 0.00037990 0.00036360 0.00035883 0.00034553 0.00033937 0.00032391 0.00031600 0.00031266 0.00030486 0.00030246 0.00025164 0.00024097 0.00023283 0.00022919 0.00022129 0.00021782 0.00021460 0.00020905 0.00019330 0.00019270 0.00018565 0.00018399 0.00018196 0.00017887 0.00017746 0.00017103 0.00017100 0.00016883 0.00016752 0.00015907 0.00015878 0.00015534 0.00014981 0.00013498 0.00013207 0.00013206 0.00012422 0.00012355 0.00012219 0.00011376 0.00011349 0.00011183 0.00010781 0.00010443 0.00010287 0.00010261 0.00010183 0.00010061	11.231360184331697	88.29548874694846
SRR26043571.variants.tsv	[('Other', 0.999999999916053)]	Misc(1) BA.5.3.1-like	0.96378830 0.03621170	0.10330892658886803	19.533157208306857
SRR26196757.variants.tsv	[('Other', 0.7965685999969477), ('XBB* (XBB.X)', 0.0784314000000033), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.06249999999997476), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.06249999999990733)]	Misc(7) XBB.2.8 XBB.2.3 XBB.1.16 EG.5.1.6-like XCF.2 GK.1-like XBB.1.5.70-like	0.72106780 0.07843140 0.06250000 0.06250000 0.03809520 0.02127660 0.01369860 0.00243040	0.31175515291696665	29.445206166605356
SRR26127817.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.4408081168471161), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.36150892627136355), ('Other', 0.12610385172117378), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.059294895266638455), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.010472108958177002), ('XBB* (XBB.X)', 0.0018120766861622103)]	XBB.1.16.6 EG.5.1.6 EG.5.1.4 EG.5.1.3 EG.5.1 GJ.3 FL.2-like XBB.1.9.1-like EG.5.1.1-like HV.1 FL.1-like FL.1.5 FL.25 GK.1.1 XBB.2.3.10 GJ.1 XCE JJ.1 FZ.1 FY.1 XBB.1.5.73 FL.4.4 XBB.1.16.16 FL.22	0.36067663 0.11803460 0.09797859 0.09523810 0.08641667 0.04841628 0.04285710 0.04232544 0.02724800 0.02259040 0.01086432 0.01009377 0.00675676 0.00647253 0.00621118 0.00466744 0.00280899 0.00240964 0.00221863 0.00181208 0.00178095 0.00091743 0.00083229 0.00037216	7.75383699933757	80.1458047687523
SRR26030445.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.6554578054651276), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.2909614559897288), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.032196909302898626), ('Other', 0.017826630691372074), ('XBB* (XBB.X)', 0.0003474498529336341)]	EG.5.1.4 GJ.1.2 EG.4.2 XBB.2.3.11 HN.1 EG.5.1.1 FL.1.5.1 XBB.1.16.12 FL.1-like HK.6 GS.4 XBB.1.16.19 XBB.2.3.8 XBB.2.3.9 FL.3.1 FL.2.3.1 EG.5.1.2 FL.27 GS.1 FL.10 FL.5 JE.1 XBB.2.3.12 FL.19.1 GJ.2 JF.1 XBB.2.3.7 FL.1.5.2 FU.5 FP.2.1.1 EG.9.1 FL.4.2 XBB.1.16.13 XBB.1.16.21 GS.4.1 XBB.1.16.8 FY.4.1.1 FL.28 XBB.1.16.15 XBB.1.12 FU.1	0.29241937 0.18507367 0.17520672 0.10238604 0.08486792 0.05809308 0.04078409 0.03058802 0.01782663 0.00138549 0.00118132 0.00075426 0.00073730 0.00048894 0.00046364 0.00044296 0.00035842 0.00029857 0.00024728 0.00022463 0.00022090 0.00021915 0.00020100 0.00018515 0.00016570 0.00016017 0.00014625 0.00014400 0.00014248 0.00013673 0.00013026 0.00012397 0.00012007 0.00011549 0.00011480 0.00011071 0.00010868 0.00010863 0.00010433 0.00010204 0.00010137	9.675790755045426	94.10761462060663
SRR25926347.variants.tsv	[('Other', 0.6891651076834692), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.3053502709483695), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.004484893891023874), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.0006438396791477847), ('XBB* (XBB.X)', 0.00018556958612210954)]	EG.2-like XBB.1.16.12 XBB.1.16-like XBB.1.5.89 XBB.1.16.21 EK.2.1 XBB.1.5.67 HQ.1 HR.1 FU.5 EG.9.1 XBB.1.9.7 GA.6.1 EG.5.2.1 XBB.1.16.16	0.53479908 0.30395655 0.15436603 0.00193143 0.00095329 0.00093676 0.00079941 0.00041839 0.00039890 0.00030344 0.00025069 0.00024532 0.00018557 0.00014783 0.00013699	7.731691688684757	48.51687121693475
SRR25939598.variants.tsv	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.9999999999999417)]	GK.1.1	1.00000000	1.0696852152528398	26.733103701969704
SRR26288087.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.2902247063411549), ('Other', 0.24769978682505192), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.22482199625923752), ('XBB* (XBB.X)', 0.1352664208653735), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.07295479459149767), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.029032296404967416)]	EG.5.1.1-like EG.2 XBB.1.16.12 FY.5 JF.1 HN.1 XBB.1.5.45 HV.1 JE.1 GN.1 XBB.1.42.1 XBB.1.16.1 XBB.2.3.11 FP.3 HK.9 EG.5.1.4 HH.1 EG.5.1	0.24769979 0.18162200 0.15032930 0.11864577 0.06189820 0.05460750 0.05133470 0.04887220 0.02460850 0.02162009 0.01290318 0.01259449 0.00379487 0.00371747 0.00346821 0.00111100 0.00062893 0.00054380	8.15921093930637	97.56880580543758
SRR25926337.variants.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.41303101850853324), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.3363245847402345), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.1432175049541399), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.10369473192904667), ('XBB* (XBB.X)', 0.0016171464057899124), ('Other', 0.0003661723915572931)]	FL.1.5 XBB.1.16.1 XBB.1.5 JF.1 XBB.1.16.6 XBB.1.9 XBB.2.3.14 JA.1 XBB.2.3 XBB.1.9.5 EG.5.1.4 XBB.1.5.95 XBB.1.5.25 XBB.2.3.12 XBB.1.16.10 XBB.1.16.9 XBB.2.3.10 HF.1 XBB.1.5.36 XBB.1.16.14 XBB.1.5.72 XBB.1.16.12 XBB.1.16.20 GJ.2 XBB.1.5.55 XBB.1.5.22 HQ.1 FL.3.1 XBB.6.1 FL.4.6 XBB.1.5.19 GK.1.1 FL.16 FL.8 XBB.1.5.9 HK.6 XBB.1.44.1 FU.4 HA.2 GK.1 XBB.2.3.9 HK.7 FL.12 XBB.1.16.16 FL.21 XBB.1.34 XBB.1.16.15 EU.1.1.1 FL.10 FL.4.2 EG.6.1 FL.2.3 XBB.1.43.1 XBB.1.5.49 XBB.1.16.5 XBB.1.5.54 FL.23.1 HJ.1 FL.23 GN.3 B.1.1.519 XBB.1.16.8 FL.5 XBB.1.5.76 XBB.1.11.1 XBB.1.24 GK.1.3 FL.4.4 C.23 FW.3 XBN XBB.1.15	0.34170438 0.15590249 0.13095676 0.10872458 0.06208190 0.05886515 0.04732317 0.04170665 0.00965254 0.00560622 0.00293146 0.00290065 0.00218878 0.00215722 0.00189663 0.00184615 0.00168020 0.00161290 0.00140017 0.00126103 0.00109230 0.00099236 0.00092678 0.00091075 0.00080214 0.00070522 0.00043696 0.00043617 0.00042836 0.00040253 0.00039475 0.00037323 0.00036443 0.00035229 0.00032977 0.00032926 0.00032784 0.00032251 0.00026831 0.00026528 0.00026420 0.00025820 0.00024045 0.00022407 0.00022252 0.00021664 0.00021556 0.00019296 0.00018762 0.00018697 0.00018697 0.00018105 0.00018087 0.00017840 0.00017617 0.00017293 0.00016310 0.00015892 0.00015396 0.00014641 0.00014282 0.00014144 0.00013968 0.00013201 0.00012274 0.00012203 0.00012156 0.00011861 0.00011765 0.00011613 0.00010571 0.00010254	9.835602347148384	94.16780924990803
SRR26054327.variants.tsv	[('Other', 0.4255952620981359), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.27883133372090024), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.22415159936141135), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.06801583894208606), ('XBB* (XBB.X)', 0.001670716203768292), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.001237814035721814)]	EG.6.1 Misc XBB.1.16.16 XBB.1.9.1-like XBB.1.16.15 XBB.2.3.5 XBB.1.16-like EG.5.2 FP.4 FL.30 XBB.1.16.8 XBB.1.5.58 XBB.1.16.10 FL.23 EG.5.1.4 XBB.1.5.57 FL.2.3 GJ.1 GN.4 XBV XBB.1.10 FL.5 XBB.1.5.78	0.27498018 0.24375610 0.15294500 0.14866187 0.06991517 0.06788127 0.03305001 0.00183854 0.00154918 0.00101212 0.00079850 0.00072989 0.00049293 0.00033332 0.00032127 0.00027744 0.00023222 0.00013457 0.00012737 0.00012729 0.00012154 0.00011368 0.00010312	7.350092360821237	72.13991907166505
SRR26030331.variants.tsv	[('Other', 0.42617780765856617), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.34333153850694814), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.08485543358588013), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.058823500003333286), ('Omicron', 0.058096400053986766), ('XBB* (XBB.X)', 0.028715319989795186)]	HS.1.1 EG.5.1-like Misc(6) Misc(8) Misc(7) HN.1 BA.2.66 BF.33 EG.2.1 XBB.1.16.9 GK.1 XBB.1.41.2 EG.5 EG.5.2-like GY.8 FK.1-like EK.2.1 EK.2 XBB.1.16.6 JF.1 XBB.2.2 FL.1.5.1 EG.5.1.4 FL.1.5-like XBB.1-like(4) XBB.1-like(5)	0.29882264 0.15119981 0.09204172 0.07575760 0.07415705 0.03125000 0.02952500 0.02857140 0.02632188 0.02631580 0.02564100 0.02272730 0.02194250 0.01784900 0.01562508 0.01086960 0.00980230 0.00906560 0.00857268 0.00830995 0.00598802 0.00269487 0.00264619 0.00262464 0.00085582 0.00082256	1.7411691929230804	38.725211517239075
SRR26249446.variants.tsv	[('Other', 0.9655171999188619), ('Omicron', 0.03448279998562478)]	Misc DE.1	0.96551720 0.03448280	0.04778217505009283	1.8024947329699361
SRR25926397.variants.tsv	[('Other', 0.44228299769831003), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.30642591359606014), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.21988640437306134), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.01466728742793162), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.010782195467185895), ('XBB* (XBB.X)', 0.0059547472018447525)]	XBB.1.5-like(2) XBB.1.16.12 GK.3 EG.5.1-like XBB.1.5.91 XBB.1.5.51 GK.3.1 EG.5.1.4 XBB.2.3.12 XBB.1.5.93 XBB.1.5.96 FT.3 FL.1-like EG.6.1 XBB.1.12 XBB.1.5.26 XBB.1.18.1 GK.1 XBB.1.16.5 XBB.1.5.9 XBB.1.16.10 XBB.1.5.50 XBB.1.16.6 XBB.2.3.9 XBB.2.3.5 XBB.1.5.77	0.37361699 0.30424858 0.09916928 0.06481000 0.05977336 0.02097899 0.01492540 0.01111110 0.01010100 0.00754717 0.00597610 0.00533488 0.00385602 0.00355618 0.00318467 0.00303022 0.00277007 0.00129028 0.00097463 0.00093985 0.00065745 0.00062933 0.00054526 0.00038297 0.00029823 0.00029154	9.005486175267638	67.41464067150453
SRR26166221.variants.tsv	[('Other', 0.999999999984061)]	Misc	1.00000000	1.1160617207926697e-11	3.5013209376985586
